epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2479.51,0.67329,0.41039,0.88407,0.93977,0.90036,0.9448,0.67595,0.93035,0.50458,0.94332,0.00116869,0.00116869,0.00116869
186,2495.83,0.70138,0.43122,0.89955,0.90384,0.92565,0.92667,0.67839,0.86701,0.4651,0.90017,0.00116728,0.00116728,0.00116728
187,2508.21,0.67585,0.4193,0.88485,0.91089,0.95485,0.9536,0.68913,0.86565,0.4616,0.89416,0.00116586,0.00116586,0.00116586
188,2520.98,0.66561,0.41293,0.88901,0.96306,0.93253,0.96645,0.68212,0.88993,0.4884,0.93467,0.00116445,0.00116445,0.00116445
189,2533.04,0.66787,0.40584,0.88164,0.9347,0.92197,0.95827,0.69256,0.88174,0.49683,0.92122,0.00116303,0.00116303,0.00116303
190,2546.69,0.6775,0.42409,0.88193,0.93193,0.97045,0.97995,0.67858,0.88476,0.50859,0.9201,0.00116162,0.00116162,0.00116162
191,2559.73,0.65941,0.41154,0.88106,0.94634,0.95534,0.97788,0.68836,0.87676,0.50472,0.91486,0.00116021,0.00116021,0.00116021
192,2572.25,0.65635,0.40259,0.87627,0.927,0.93984,0.96053,0.6868,0.88183,0.57749,0.91642,0.00115879,0.00115879,0.00115879
193,2584.66,0.65335,0.41216,0.88691,0.94885,0.92503,0.96735,0.67833,0.89319,0.54365,0.92415,0.00115738,0.00115738,0.00115738
194,2597.46,0.67145,0.41704,0.89022,0.96092,0.92688,0.9738,0.69729,0.87644,0.49799,0.91943,0.00115596,0.00115596,0.00115596
195,2609.81,0.68679,0.42843,0.89186,0.95159,0.94668,0.96318,0.69874,0.89743,0.50233,0.92442,0.00115455,0.00115455,0.00115455
196,2623.09,0.67098,0.41764,0.88363,0.96388,0.94538,0.97075,0.69195,0.84748,0.49265,0.91172,0.00115313,0.00115313,0.00115313
197,2636.72,0.65382,0.41663,0.89193,0.96412,0.94858,0.96122,0.71327,0.88809,0.49239,0.92064,0.00115172,0.00115172,0.00115172
198,2650.71,0.67063,0.42097,0.89287,0.96836,0.94797,0.9741,0.70813,0.89826,0.52309,0.94083,0.0011503,0.0011503,0.0011503
199,2663.55,0.672,0.40742,0.88129,0.96194,0.97654,0.98507,0.68798,0.84347,0.50172,0.91356,0.00114889,0.00114889,0.00114889
200,2678.39,0.65173,0.40289,0.86601,0.94312,0.94953,0.96393,0.68885,0.89771,0.48821,0.90913,0.00114747,0.00114747,0.00114747
201,2693,0.65164,0.40792,0.88068,0.93545,0.96566,0.96769,0.70299,0.86677,0.49102,0.90778,0.00114606,0.00114606,0.00114606
202,2705.88,0.6645,0.39733,0.87974,0.97148,0.93812,0.97538,0.68699,0.88598,0.50762,0.93034,0.00114464,0.00114464,0.00114464
203,2720.16,0.63924,0.40316,0.87737,0.94118,0.95737,0.97048,0.70748,0.89186,0.51334,0.95006,0.00114323,0.00114323,0.00114323
204,2737.08,0.67255,0.41296,0.88815,0.94112,0.97094,0.97747,0.71939,0.88814,0.48332,0.93835,0.00114181,0.00114181,0.00114181
205,2751.63,0.68322,0.41118,0.89377,0.96112,0.94959,0.97127,0.69626,0.9425,0.51029,0.95571,0.0011404,0.0011404,0.0011404
206,2766.04,0.63824,0.40854,0.87385,0.95872,0.9492,0.97982,0.69651,0.92258,0.5032,0.94326,0.00113898,0.00113898,0.00113898
207,2779.42,0.67526,0.39509,0.89622,0.96084,0.93984,0.97948,0.70902,0.89305,0.50437,0.90782,0.00113757,0.00113757,0.00113757
208,2791.51,0.66541,0.4043,0.88026,0.95008,0.95694,0.96766,0.69324,0.90171,0.56137,0.90339,0.00113616,0.00113616,0.00113616
209,2803.07,0.68782,0.42606,0.8904,0.97155,0.94912,0.97447,0.71087,0.90292,0.53355,0.90696,0.00113474,0.00113474,0.00113474
210,2817.53,0.6659,0.40573,0.87948,0.93075,0.95996,0.97885,0.70169,0.91091,0.56486,0.938,0.00113333,0.00113333,0.00113333
211,2830.83,0.65966,0.40947,0.87638,0.96749,0.94453,0.97676,0.71064,0.89113,0.52238,0.91946,0.00113191,0.00113191,0.00113191
212,2844.51,0.68779,0.42873,0.89258,0.95202,0.95,0.97479,0.71157,0.88343,0.50557,0.91663,0.0011305,0.0011305,0.0011305
213,2858.35,0.66576,0.41749,0.89206,0.9309,0.95447,0.96184,0.69809,0.86722,0.46717,0.91118,0.00112908,0.00112908,0.00112908
214,2871.73,0.66195,0.40929,0.88456,0.94023,0.93206,0.94796,0.69998,0.86762,0.47336,0.91689,0.00112767,0.00112767,0.00112767
215,2884.51,0.65805,0.40618,0.88651,0.93301,0.92028,0.9404,0.69509,0.89923,0.46474,0.9173,0.00112625,0.00112625,0.00112625
216,2897.46,0.63497,0.39805,0.87462,0.94664,0.94194,0.96518,0.7054,0.86989,0.44905,0.9059,0.00112484,0.00112484,0.00112484
217,2909.61,0.63736,0.38266,0.87082,0.94645,0.94472,0.97175,0.7058,0.88292,0.47575,0.9152,0.00112342,0.00112342,0.00112342
218,2923.13,0.66037,0.40323,0.87623,0.96333,0.93496,0.97851,0.71732,0.88948,0.46712,0.92227,0.00112201,0.00112201,0.00112201
219,2935.52,0.67197,0.4031,0.88842,0.95196,0.93619,0.96828,0.69911,0.90275,0.50038,0.92121,0.00112059,0.00112059,0.00112059
220,2947.97,0.68499,0.41456,0.89367,0.9375,0.89472,0.95093,0.69267,0.8948,0.4787,0.92472,0.00111918,0.00111918,0.00111918
221,2960.39,0.64283,0.40277,0.8759,0.91116,0.93984,0.96466,0.70521,0.87236,0.48397,0.91226,0.00111776,0.00111776,0.00111776
222,2974.2,0.64194,0.39486,0.87705,0.95059,0.92033,0.96952,0.70268,0.8548,0.44309,0.89766,0.00111635,0.00111635,0.00111635
223,2987.56,0.66509,0.41116,0.8881,0.95922,0.92016,0.97156,0.70349,0.9104,0.48835,0.91055,0.00111493,0.00111493,0.00111493
224,3000.07,0.64677,0.40309,0.88842,0.95984,0.94607,0.98118,0.72282,0.8864,0.47973,0.90892,0.00111352,0.00111352,0.00111352
225,3014.09,0.61948,0.38435,0.8735,0.94648,0.95708,0.97925,0.71819,0.84315,0.49738,0.89924,0.0011121,0.0011121,0.0011121
226,3028.23,0.64327,0.39713,0.87709,0.94328,0.94797,0.98184,0.70627,0.84862,0.48257,0.91279,0.00111069,0.00111069,0.00111069
227,3041.67,0.67092,0.4118,0.88969,0.96557,0.92107,0.9675,0.70516,0.87985,0.47112,0.91734,0.00110928,0.00110928,0.00110928
228,3054.62,0.66722,0.40273,0.89161,0.96362,0.9421,0.97351,0.68274,0.9238,0.49352,0.94418,0.00110786,0.00110786,0.00110786
229,3068.5,0.66416,0.41292,0.89148,0.93648,0.96002,0.9735,0.68155,0.88558,0.47915,0.91399,0.00110645,0.00110645,0.00110645
230,3080.87,0.64218,0.39689,0.87871,0.95943,0.92782,0.97336,0.69032,0.87381,0.49012,0.90686,0.00110503,0.00110503,0.00110503
231,3093.5,0.66587,0.40181,0.87978,0.96184,0.94227,0.97613,0.69897,0.86212,0.48251,0.90696,0.00110362,0.00110362,0.00110362
232,3105.64,0.66433,0.39409,0.88625,0.93879,0.93333,0.96082,0.70761,0.83388,0.48122,0.89117,0.0011022,0.0011022,0.0011022
233,3118.39,0.64135,0.4082,0.87539,0.95087,0.93581,0.97482,0.71519,0.84106,0.47882,0.90427,0.00110079,0.00110079,0.00110079
234,3131.06,0.65372,0.40114,0.87604,0.9657,0.92804,0.976,0.71748,0.80952,0.45172,0.88328,0.00109937,0.00109937,0.00109937
235,3143.68,0.63977,0.40132,0.87019,0.95867,0.91013,0.96489,0.70587,0.80376,0.46354,0.88985,0.00109796,0.00109796,0.00109796
236,3156.38,0.61735,0.38333,0.86844,0.94577,0.90825,0.95473,0.70545,0.82592,0.50196,0.90359,0.00109654,0.00109654,0.00109654
237,3169.57,0.63964,0.39945,0.88161,0.96707,0.90413,0.9609,0.70414,0.80825,0.50637,0.8845,0.00109513,0.00109513,0.00109513
238,3182.64,0.63284,0.40014,0.87452,0.94783,0.9252,0.96429,0.70836,0.79609,0.4853,0.88189,0.00109371,0.00109371,0.00109371
239,3195.13,0.67189,0.39814,0.88848,0.9501,0.92406,0.96341,0.70386,0.82105,0.48322,0.89576,0.0010923,0.0010923,0.0010923
240,3207.31,0.63966,0.39038,0.87399,0.94838,0.9222,0.96347,0.7068,0.85699,0.51227,0.91472,0.00109088,0.00109088,0.00109088
241,3219.26,0.62748,0.37701,0.87206,0.9332,0.93434,0.9651,0.71652,0.85241,0.49,0.90999,0.00108947,0.00108947,0.00108947
242,3232.74,0.66646,0.39967,0.87936,0.9528,0.91925,0.95378,0.68902,0.88445,0.48935,0.93712,0.00108805,0.00108805,0.00108805
243,3245.2,0.61484,0.37832,0.86663,0.94221,0.92067,0.95828,0.69063,0.90687,0.50499,0.95384,0.00108664,0.00108664,0.00108664
244,3257.53,0.64097,0.38615,0.88035,0.93869,0.93234,0.95192,0.6886,0.87563,0.48802,0.91809,0.00108523,0.00108523,0.00108523
245,3269.5,0.61319,0.38985,0.86293,0.95945,0.92517,0.96214,0.69099,0.88532,0.50541,0.92087,0.00108381,0.00108381,0.00108381
246,3283.84,0.62317,0.38652,0.87117,0.94018,0.93858,0.9607,0.7063,0.87779,0.51034,0.92774,0.0010824,0.0010824,0.0010824
247,3298.01,0.65026,0.402,0.8874,0.96566,0.96154,0.98033,0.70604,0.90201,0.50543,0.941,0.00108098,0.00108098,0.00108098
248,3311.86,0.63621,0.38856,0.8879,0.9522,0.93604,0.97029,0.70841,0.96015,0.51197,0.98184,0.00107957,0.00107957,0.00107957
249,3326.28,0.62168,0.38,0.87096,0.94254,0.95588,0.97017,0.68616,0.947,0.50359,0.97678,0.00107815,0.00107815,0.00107815
250,3340.55,0.62899,0.38687,0.86827,0.96048,0.9588,0.98325,0.70694,0.89853,0.48595,0.96402,0.00107674,0.00107674,0.00107674
251,3354.45,0.63685,0.39423,0.87205,0.96535,0.94894,0.98155,0.69741,0.92079,0.49653,0.98022,0.00107532,0.00107532,0.00107532
252,3368.93,0.64612,0.39011,0.88259,0.95001,0.92334,0.96505,0.69902,0.92882,0.47536,0.97884,0.00107391,0.00107391,0.00107391
253,3381.99,0.63238,0.40584,0.88023,0.96242,0.93293,0.97547,0.68739,0.887,0.47941,0.93168,0.00107249,0.00107249,0.00107249
254,3394.93,0.6532,0.39011,0.8729,0.94292,0.91707,0.9576,0.69471,0.88034,0.48442,0.9198,0.00107108,0.00107108,0.00107108
255,3408.49,0.64029,0.38552,0.87799,0.93053,0.92491,0.9485,0.6912,0.89713,0.52703,0.93212,0.00106966,0.00106966,0.00106966
256,3422.04,0.61492,0.37732,0.87062,0.92803,0.92846,0.9566,0.68477,0.89599,0.51785,0.95602,0.00106825,0.00106825,0.00106825
257,3435.93,0.63365,0.39645,0.87006,0.93416,0.96219,0.96142,0.68404,0.86239,0.48441,0.94302,0.00106683,0.00106683,0.00106683
258,3448.03,0.66685,0.40304,0.88736,0.94358,0.95351,0.96648,0.70044,0.86054,0.4578,0.93742,0.00106542,0.00106542,0.00106542
259,3461.13,0.6646,0.3924,0.89099,0.93201,0.93203,0.9451,0.69721,0.89806,0.47929,0.96178,0.001064,0.001064,0.001064
260,3475.75,0.63773,0.38482,0.87602,0.93824,0.94719,0.96459,0.69676,0.89952,0.52798,0.9401,0.00106259,0.00106259,0.00106259
261,3487.1,0.61735,0.38014,0.86736,0.93807,0.95086,0.97472,0.70871,0.89131,0.52824,0.92031,0.00106118,0.00106118,0.00106118
262,3499.34,0.65015,0.39518,0.88449,0.96182,0.93748,0.97629,0.72402,0.88519,0.47844,0.94845,0.00105976,0.00105976,0.00105976
263,3514.29,0.62706,0.38116,0.87765,0.9407,0.91305,0.95855,0.71438,0.88356,0.48243,0.93634,0.00105835,0.00105835,0.00105835
264,3528.55,0.64458,0.39044,0.87472,0.92141,0.94249,0.9651,0.69771,0.91521,0.47599,0.95838,0.00105693,0.00105693,0.00105693
265,3543.16,0.61817,0.38103,0.866,0.95363,0.93533,0.97276,0.71179,0.92646,0.4643,0.97567,0.00105552,0.00105552,0.00105552
266,3557.02,0.65463,0.4027,0.87589,0.95039,0.90425,0.9659,0.71413,0.865,0.47879,0.91408,0.0010541,0.0010541,0.0010541
267,3569.65,0.64061,0.38353,0.87506,0.938,0.95058,0.97748,0.71063,0.87611,0.47038,0.92268,0.00105269,0.00105269,0.00105269
268,3582.34,0.60058,0.37936,0.86674,0.94649,0.95595,0.98312,0.70563,0.93487,0.5176,0.94675,0.00105127,0.00105127,0.00105127
269,3596.13,0.64602,0.38214,0.87139,0.94816,0.91744,0.95874,0.71686,0.91255,0.50363,0.95666,0.00104986,0.00104986,0.00104986
270,3613.22,0.62427,0.38575,0.86918,0.93131,0.92588,0.94579,0.69871,0.93847,0.50915,0.96427,0.00104844,0.00104844,0.00104844
271,3625.99,0.62461,0.38446,0.87114,0.95003,0.93374,0.96523,0.70215,0.89471,0.49574,0.94374,0.00104703,0.00104703,0.00104703
272,3639.13,0.62881,0.3743,0.8717,0.95384,0.9655,0.97622,0.69156,0.90981,0.50669,0.93455,0.00104561,0.00104561,0.00104561
273,3654.1,0.63191,0.38002,0.87646,0.91914,0.95633,0.95359,0.69808,0.85893,0.53416,0.91248,0.0010442,0.0010442,0.0010442
274,3667.27,0.64475,0.4015,0.88168,0.92127,0.94419,0.95206,0.70536,0.89318,0.55486,0.92329,0.00104278,0.00104278,0.00104278
275,3680.64,0.63573,0.38681,0.88395,0.95002,0.96972,0.9859,0.71159,0.91644,0.5151,0.93553,0.00104137,0.00104137,0.00104137
276,3694.63,0.60914,0.37737,0.8701,0.96319,0.93712,0.96865,0.71264,0.83098,0.47328,0.89365,0.00103995,0.00103995,0.00103995
277,3709.89,0.63134,0.38449,0.86935,0.95787,0.9463,0.97588,0.72632,0.86123,0.48287,0.91957,0.00103854,0.00103854,0.00103854
278,3723.93,0.62414,0.37052,0.87183,0.93879,0.9265,0.95823,0.71939,0.88357,0.47995,0.92929,0.00103713,0.00103713,0.00103713
279,3739.21,0.645,0.38328,0.87902,0.95035,0.92011,0.96039,0.71285,0.85568,0.48583,0.9146,0.00103571,0.00103571,0.00103571
280,3753.65,0.62611,0.38088,0.87556,0.95315,0.94238,0.96962,0.71441,0.8541,0.46365,0.9052,0.0010343,0.0010343,0.0010343
281,3766.41,0.64777,0.39063,0.87661,0.92481,0.96661,0.97045,0.71089,0.85495,0.47268,0.91696,0.00103288,0.00103288,0.00103288
282,3779.85,0.61888,0.37288,0.86313,0.93954,0.96842,0.97215,0.70531,0.86639,0.47606,0.91792,0.00103147,0.00103147,0.00103147
283,3792.76,0.64072,0.39428,0.87643,0.94682,0.95884,0.97674,0.7001,0.91271,0.45512,0.95128,0.00103005,0.00103005,0.00103005
284,3805.34,0.61928,0.37446,0.87437,0.92857,0.97139,0.98184,0.71805,0.92019,0.47461,0.95918,0.00102864,0.00102864,0.00102864
285,3817.61,0.64079,0.38287,0.87977,0.95588,0.9519,0.97018,0.71757,0.87778,0.48385,0.94449,0.00102722,0.00102722,0.00102722
286,3829.79,0.62963,0.38442,0.87673,0.95229,0.94544,0.97155,0.72326,0.85331,0.48202,0.91869,0.00102581,0.00102581,0.00102581
287,3843.98,0.62025,0.392,0.86941,0.97198,0.94331,0.9772,0.71609,0.82104,0.46586,0.89168,0.00102439,0.00102439,0.00102439
288,3858,0.6205,0.38611,0.87303,0.95839,0.94033,0.973,0.72299,0.84253,0.46121,0.91324,0.00102298,0.00102298,0.00102298
289,3871.17,0.61779,0.37691,0.87638,0.95354,0.92788,0.94588,0.70535,0.86523,0.47562,0.91058,0.00102156,0.00102156,0.00102156
290,3884.37,0.60506,0.36168,0.86236,0.95604,0.93879,0.96608,0.72164,0.86582,0.49216,0.90424,0.00102015,0.00102015,0.00102015
291,3901.03,0.62345,0.37906,0.86525,0.94659,0.96093,0.97706,0.71517,0.88553,0.47602,0.91948,0.00101873,0.00101873,0.00101873
292,3913.51,0.62897,0.3867,0.86759,0.94193,0.93167,0.95804,0.72007,0.81094,0.47372,0.88977,0.00101732,0.00101732,0.00101732
293,3926.02,0.60533,0.3635,0.86798,0.93954,0.92355,0.96038,0.71136,0.80717,0.4953,0.88807,0.0010159,0.0010159,0.0010159
294,3938.41,0.61469,0.38331,0.86381,0.96297,0.95121,0.96593,0.71678,0.80417,0.4856,0.8913,0.00101449,0.00101449,0.00101449
295,3954.91,0.64024,0.37752,0.87985,0.9658,0.95841,0.97137,0.72707,0.82269,0.50085,0.90693,0.00101308,0.00101308,0.00101308
296,3972.37,0.62004,0.37414,0.87231,0.93709,0.95689,0.96139,0.71641,0.87098,0.49149,0.92505,0.00101166,0.00101166,0.00101166
297,3985.78,0.61368,0.36039,0.86227,0.95198,0.9612,0.97619,0.72676,0.88362,0.49214,0.93785,0.00101025,0.00101025,0.00101025
298,4003.7,0.6236,0.37771,0.86625,0.95925,0.93821,0.96209,0.70327,0.88824,0.48464,0.93044,0.00100883,0.00100883,0.00100883
299,4016.93,0.62198,0.36752,0.86832,0.94931,0.93792,0.97044,0.72875,0.83483,0.50823,0.90505,0.00100742,0.00100742,0.00100742
300,4029.38,0.61645,0.38108,0.88106,0.95879,0.92191,0.96286,0.72179,0.83886,0.49058,0.90563,0.001006,0.001006,0.001006
301,4042.36,0.63428,0.37507,0.87821,0.94938,0.93008,0.96531,0.71085,0.88123,0.51064,0.92115,0.00100459,0.00100459,0.00100459
302,4056.95,0.62505,0.38408,0.87632,0.95725,0.91094,0.95306,0.70081,0.84391,0.48927,0.90349,0.00100317,0.00100317,0.00100317
303,4069.57,0.62272,0.38665,0.87031,0.93388,0.9187,0.94754,0.69338,0.85223,0.50053,0.90481,0.00100176,0.00100176,0.00100176
304,4082.91,0.62794,0.38393,0.87876,0.94842,0.92837,0.95713,0.71625,0.8571,0.49164,0.90134,0.00100034,0.00100034,0.00100034
305,4096.24,0.62799,0.37554,0.88019,0.959,0.92578,0.95682,0.70975,0.85736,0.51382,0.91018,0.000998928,0.000998928,0.000998928
306,4108.4,0.5985,0.36828,0.86503,0.95562,0.91615,0.95687,0.69722,0.86746,0.50309,0.9371,0.000997513,0.000997513,0.000997513
307,4121.64,0.62487,0.38153,0.86806,0.95389,0.9187,0.9573,0.71021,0.83895,0.49075,0.90937,0.000996099,0.000996099,0.000996099
308,4134.93,0.59429,0.36127,0.86919,0.94177,0.9434,0.97503,0.71371,0.85667,0.47704,0.9032,0.000994684,0.000994684,0.000994684
309,4149.31,0.60043,0.36326,0.87586,0.95706,0.95122,0.96074,0.71182,0.85559,0.45607,0.91379,0.000993269,0.000993269,0.000993269
310,4163.59,0.60465,0.3638,0.87405,0.95675,0.94519,0.96083,0.70856,0.84873,0.47387,0.90393,0.000991855,0.000991855,0.000991855
311,4176.84,0.60474,0.37896,0.8673,0.94975,0.94631,0.96484,0.71349,0.83962,0.47013,0.91675,0.00099044,0.00099044,0.00099044
312,4190.62,0.60714,0.37157,0.87192,0.95606,0.95279,0.98093,0.72233,0.87161,0.49086,0.94426,0.000989025,0.000989025,0.000989025
313,4203.5,0.61295,0.36456,0.87329,0.94385,0.93141,0.96441,0.69796,0.87501,0.49705,0.93959,0.00098761,0.00098761,0.00098761
314,4216.02,0.62665,0.36777,0.87293,0.95379,0.94019,0.97226,0.70267,0.92165,0.50348,0.99415,0.000986196,0.000986196,0.000986196
315,4229.05,0.60214,0.36546,0.86816,0.94463,0.93899,0.97404,0.7133,0.8636,0.47982,0.92196,0.000984781,0.000984781,0.000984781
316,4241.67,0.61112,0.36403,0.8713,0.94631,0.93864,0.97763,0.7241,0.84949,0.47691,0.90589,0.000983366,0.000983366,0.000983366
317,4255,0.60671,0.36573,0.86612,0.94988,0.92088,0.96323,0.73202,0.85462,0.48664,0.91469,0.000981952,0.000981952,0.000981952
318,4269.82,0.58413,0.35126,0.8583,0.95882,0.89823,0.95582,0.7209,0.84356,0.47675,0.90524,0.000980537,0.000980537,0.000980537
319,4282.49,0.5982,0.36374,0.86927,0.93891,0.9122,0.95479,0.71899,0.83416,0.46954,0.89504,0.000979122,0.000979122,0.000979122
320,4295.53,0.61491,0.3701,0.87644,0.95687,0.92624,0.96763,0.70942,0.84602,0.48062,0.90095,0.000977708,0.000977708,0.000977708
321,4308.8,0.60294,0.37183,0.87269,0.95301,0.9245,0.96682,0.7186,0.87861,0.49303,0.91554,0.000976293,0.000976293,0.000976293
322,4321.48,0.62186,0.37565,0.87865,0.96015,0.94677,0.97618,0.71548,0.88359,0.51143,0.91853,0.000974878,0.000974878,0.000974878
323,4333.7,0.5975,0.36164,0.8723,0.95285,0.94075,0.97582,0.69905,0.84519,0.49974,0.90662,0.000973463,0.000973463,0.000973463
324,4347.01,0.59199,0.36421,0.86138,0.95457,0.92033,0.97022,0.70009,0.85603,0.52879,0.913,0.000972049,0.000972049,0.000972049
325,4359.48,0.59264,0.3634,0.85955,0.95338,0.92843,0.96247,0.69535,0.85583,0.52247,0.91217,0.000970634,0.000970634,0.000970634
326,4372.03,0.61182,0.3678,0.87583,0.95167,0.9237,0.96319,0.70275,0.84939,0.50219,0.90743,0.000969219,0.000969219,0.000969219
327,4385.07,0.60694,0.35755,0.86777,0.92556,0.96042,0.96435,0.70273,0.84919,0.51213,0.9036,0.000967805,0.000967805,0.000967805
328,4397.36,0.60662,0.37212,0.87082,0.9351,0.96098,0.96658,0.70615,0.86995,0.50139,0.94097,0.00096639,0.00096639,0.00096639
329,4409.77,0.59774,0.35971,0.86498,0.94101,0.93597,0.95851,0.70372,0.86718,0.49758,0.94713,0.000964975,0.000964975,0.000964975
330,4423.6,0.61856,0.37338,0.86653,0.95288,0.94358,0.97742,0.70918,0.85343,0.48912,0.92139,0.00096356,0.00096356,0.00096356
331,4436.69,0.61275,0.37865,0.88144,0.93225,0.94579,0.97601,0.71136,0.83175,0.44474,0.90577,0.000962146,0.000962146,0.000962146
332,4449.41,0.60023,0.36848,0.86097,0.96118,0.95692,0.98722,0.71207,0.83228,0.44932,0.90486,0.000960731,0.000960731,0.000960731
333,4463.7,0.60651,0.36335,0.86982,0.95124,0.9561,0.98062,0.71896,0.84138,0.45807,0.90133,0.000959316,0.000959316,0.000959316
334,4476.33,0.60671,0.36741,0.86658,0.96114,0.93937,0.97498,0.70896,0.8261,0.46198,0.89332,0.000957902,0.000957902,0.000957902
335,4494.04,0.60767,0.36067,0.87005,0.94905,0.96184,0.97278,0.71652,0.82922,0.48699,0.90013,0.000956487,0.000956487,0.000956487
336,4507.22,0.58117,0.36131,0.86725,0.94229,0.93317,0.94654,0.70543,0.83268,0.45148,0.90307,0.000955072,0.000955072,0.000955072
337,4520.95,0.61071,0.36701,0.86736,0.96033,0.94076,0.96651,0.7128,0.82654,0.43989,0.91032,0.000953657,0.000953657,0.000953657
338,4535.35,0.60147,0.35863,0.86599,0.949,0.94863,0.96969,0.71903,0.82209,0.47407,0.90802,0.000952243,0.000952243,0.000952243
339,4548.9,0.59332,0.3643,0.8675,0.9523,0.91259,0.96272,0.71554,0.86904,0.47857,0.92047,0.000950828,0.000950828,0.000950828
340,4562.04,0.60701,0.35796,0.86555,0.94656,0.9481,0.97326,0.7155,0.86129,0.46339,0.91623,0.000949413,0.000949413,0.000949413
341,4574.99,0.60981,0.36128,0.87828,0.92805,0.96934,0.97907,0.69731,0.91646,0.50193,0.96599,0.000947999,0.000947999,0.000947999
342,4588.28,0.60365,0.37003,0.86297,0.93701,0.92195,0.95982,0.70683,0.89815,0.50303,0.94317,0.000946584,0.000946584,0.000946584
343,4601.83,0.58673,0.35942,0.85997,0.94588,0.92358,0.95679,0.69268,0.83805,0.49121,0.90271,0.000945169,0.000945169,0.000945169
344,4614.61,0.62636,0.37532,0.87221,0.94251,0.92195,0.9549,0.69988,0.86033,0.47965,0.91191,0.000943754,0.000943754,0.000943754
345,4626.56,0.59816,0.37065,0.86874,0.92557,0.91794,0.93334,0.70453,0.88597,0.48545,0.92612,0.00094234,0.00094234,0.00094234
346,4638.9,0.60212,0.35864,0.86244,0.94376,0.92958,0.9551,0.71415,0.8489,0.45941,0.90999,0.000940925,0.000940925,0.000940925
347,4653.28,0.63207,0.36004,0.86585,0.95192,0.90588,0.95525,0.72257,0.88805,0.46793,0.91857,0.00093951,0.00093951,0.00093951
348,4665.39,0.59485,0.36238,0.86476,0.923,0.89611,0.94768,0.7141,0.87085,0.47857,0.91879,0.000938096,0.000938096,0.000938096
349,4680.65,0.58588,0.35954,0.86829,0.93724,0.91388,0.95395,0.72307,0.85472,0.50196,0.92056,0.000936681,0.000936681,0.000936681
350,4695.11,0.60802,0.35868,0.86572,0.96902,0.89,0.95702,0.72012,0.84457,0.48075,0.90643,0.000935266,0.000935266,0.000935266
351,4707.01,0.58686,0.36664,0.8621,0.95038,0.92358,0.96353,0.71069,0.8356,0.46347,0.90406,0.000933851,0.000933851,0.000933851
352,4719.51,0.59478,0.35574,0.86612,0.95575,0.92097,0.96272,0.70932,0.8536,0.46852,0.9022,0.000932437,0.000932437,0.000932437
353,4732.46,0.58066,0.35273,0.86174,0.96702,0.91623,0.9638,0.70595,0.85321,0.48187,0.90455,0.000931022,0.000931022,0.000931022
354,4746.5,0.59769,0.36113,0.87145,0.94154,0.92474,0.9628,0.70542,0.86246,0.50641,0.90827,0.000929607,0.000929607,0.000929607
355,4759.05,0.5846,0.35673,0.86563,0.947,0.93531,0.96478,0.72957,0.83735,0.52842,0.89965,0.000928193,0.000928193,0.000928193
356,4771.88,0.59115,0.35432,0.8695,0.94819,0.92683,0.97405,0.72627,0.85105,0.47786,0.90523,0.000926778,0.000926778,0.000926778
357,4785.59,0.59432,0.36015,0.86689,0.9547,0.95946,0.98302,0.73845,0.83395,0.47223,0.89568,0.000925363,0.000925363,0.000925363
358,4798.25,0.6012,0.35574,0.85706,0.93094,0.96283,0.96788,0.73431,0.82287,0.45561,0.89355,0.000923949,0.000923949,0.000923949
359,4815.44,0.62046,0.37412,0.87153,0.94872,0.94138,0.96966,0.7207,0.83546,0.47859,0.89763,0.000922534,0.000922534,0.000922534
360,4827.79,0.59251,0.36015,0.86271,0.97109,0.91203,0.95601,0.71218,0.82089,0.47501,0.89784,0.000921119,0.000921119,0.000921119
361,4839.42,0.56749,0.3542,0.86175,0.9695,0.93202,0.96883,0.72023,0.82831,0.46675,0.89944,0.000919704,0.000919704,0.000919704
362,4852.28,0.57221,0.35225,0.85888,0.94683,0.93986,0.97,0.71972,0.86058,0.47683,0.9108,0.00091829,0.00091829,0.00091829
363,4865.22,0.59326,0.36398,0.87409,0.92203,0.95488,0.95452,0.69005,0.86939,0.48323,0.9123,0.000916875,0.000916875,0.000916875
364,4878.09,0.59139,0.3612,0.86199,0.93012,0.96277,0.96921,0.70671,0.87053,0.48046,0.91548,0.00091546,0.00091546,0.00091546
365,4893.73,0.58859,0.35353,0.86709,0.92558,0.95815,0.96893,0.72676,0.86453,0.49497,0.91058,0.000914046,0.000914046,0.000914046
366,4908.29,0.60089,0.35442,0.86405,0.95263,0.92135,0.96847,0.72837,0.84867,0.49817,0.9089,0.000912631,0.000912631,0.000912631
367,4922.4,0.58577,0.35994,0.85751,0.96272,0.92033,0.96903,0.72473,0.84909,0.46305,0.91023,0.000911216,0.000911216,0.000911216
368,4936.44,0.56928,0.3478,0.85361,0.94346,0.94915,0.96921,0.72744,0.83624,0.47483,0.90266,0.000909801,0.000909801,0.000909801
369,4948.56,0.57231,0.34377,0.8595,0.94974,0.93796,0.96727,0.72334,0.8456,0.46972,0.91012,0.000908387,0.000908387,0.000908387
