epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,5305.75,0.32861,0.21195,0.8081,0.94055,0.89709,0.90917,0.7432,0.29549,0.18279,0.81913,0.000908387,0.000908387,0.000908387
370,5320.05,0.32226,0.20921,0.80772,0.96512,0.9022,0.91577,0.74881,0.29671,0.18207,0.81842,0.000906972,0.000906972,0.000906972
371,5335.6,0.31996,0.20613,0.80668,0.88823,0.90533,0.92191,0.74241,0.2954,0.18251,0.81883,0.000905557,0.000905557,0.000905557
372,5350.42,0.32242,0.20935,0.80761,0.92452,0.92502,0.95886,0.75297,0.29303,0.1803,0.81979,0.000904143,0.000904143,0.000904143
373,5364.74,0.32594,0.21331,0.80662,0.96495,0.89701,0.93046,0.74215,0.2921,0.17846,0.81918,0.000902728,0.000902728,0.000902728
374,5379.32,0.32893,0.21496,0.80856,0.96104,0.88815,0.92299,0.75166,0.29406,0.17929,0.81856,0.000901313,0.000901313,0.000901313
375,5394.59,0.32724,0.21308,0.80814,0.94761,0.89807,0.93475,0.74223,0.29932,0.18088,0.82085,0.000899898,0.000899898,0.000899898
376,5409.11,0.33087,0.21067,0.80904,0.9207,0.91297,0.91858,0.74555,0.29162,0.18225,0.81918,0.000898484,0.000898484,0.000898484
377,5423.2,0.32571,0.20903,0.80743,0.92365,0.94138,0.93853,0.76222,0.29206,0.18199,0.81849,0.000897069,0.000897069,0.000897069
378,5437.31,0.32497,0.20796,0.80473,0.92684,0.91246,0.91588,0.74199,0.28949,0.1802,0.81784,0.000895654,0.000895654,0.000895654
379,5452.43,0.32092,0.20934,0.80875,0.91261,0.91971,0.92098,0.75599,0.29226,0.17816,0.81795,0.00089424,0.00089424,0.00089424
380,5466.46,0.31956,0.20783,0.80596,0.91673,0.9266,0.92232,0.75015,0.29404,0.183,0.81812,0.000892825,0.000892825,0.000892825
381,5480.8,0.32968,0.21169,0.80893,0.89896,0.9265,0.91991,0.75306,0.28857,0.18002,0.81718,0.00089141,0.00089141,0.00089141
382,5495.01,0.32661,0.21005,0.80628,0.91001,0.91584,0.91365,0.75513,0.28906,0.18057,0.81672,0.000889995,0.000889995,0.000889995
383,5510.33,0.33401,0.21128,0.80838,0.93861,0.91244,0.9233,0.76461,0.28974,0.18109,0.81899,0.000888581,0.000888581,0.000888581
384,5524.64,0.32736,0.20773,0.80711,0.92681,0.91086,0.92456,0.75709,0.2914,0.17959,0.81948,0.000887166,0.000887166,0.000887166
385,5538.93,0.32385,0.20669,0.8063,0.90612,0.91988,0.91561,0.75415,0.29604,0.17857,0.82029,0.000885751,0.000885751,0.000885751
386,5553.46,0.3223,0.21187,0.80711,0.91186,0.9057,0.91767,0.7545,0.28861,0.17654,0.8192,0.000884337,0.000884337,0.000884337
387,5568.45,0.31068,0.20007,0.80578,0.93007,0.905,0.92247,0.74933,0.287,0.1736,0.81908,0.000882922,0.000882922,0.000882922
388,5583.06,0.32609,0.21123,0.80707,0.91515,0.94773,0.96043,0.75922,0.29226,0.17869,0.82002,0.000881507,0.000881507,0.000881507
389,5598.3,0.3167,0.20747,0.80478,0.92701,0.94786,0.95947,0.75229,0.2851,0.17575,0.81964,0.000880093,0.000880093,0.000880093
390,5612.7,0.32095,0.20725,0.80692,0.94623,0.90623,0.91758,0.73674,0.28762,0.1763,0.81821,0.000878678,0.000878678,0.000878678
391,5628.17,0.33056,0.21278,0.80602,0.95839,0.89808,0.9289,0.75091,0.28811,0.17493,0.81801,0.000877263,0.000877263,0.000877263
392,5642.87,0.3257,0.21407,0.80819,0.96207,0.89037,0.92455,0.75306,0.29281,0.17794,0.81876,0.000875848,0.000875848,0.000875848
393,5657.13,0.3265,0.21361,0.8067,0.96337,0.88337,0.92899,0.75396,0.29499,0.17833,0.81781,0.000874434,0.000874434,0.000874434
394,5671.73,0.32486,0.21139,0.80579,0.97202,0.88954,0.92151,0.75667,0.29168,0.17808,0.81796,0.000873019,0.000873019,0.000873019
395,5686.4,0.31234,0.20269,0.80466,0.92428,0.92024,0.91835,0.7565,0.28944,0.17544,0.81766,0.000871604,0.000871604,0.000871604
396,5701.45,0.32119,0.20574,0.80594,0.90637,0.91989,0.92054,0.75308,0.29539,0.1775,0.81847,0.00087019,0.00087019,0.00087019
397,5715.92,0.31759,0.20419,0.80791,0.90668,0.92327,0.9219,0.75742,0.29057,0.17675,0.81668,0.000868775,0.000868775,0.000868775
398,5730.17,0.32824,0.20753,0.81088,0.90678,0.91891,0.93383,0.75464,0.29612,0.18248,0.81952,0.00086736,0.00086736,0.00086736
399,5744.86,0.32361,0.21483,0.80801,0.8796,0.92721,0.9286,0.75085,0.29448,0.18185,0.82079,0.000865945,0.000865945,0.000865945
400,5760.56,0.32742,0.20636,0.808,0.94253,0.89162,0.90877,0.74424,0.29049,0.18039,0.81842,0.000864531,0.000864531,0.000864531
401,5774.59,0.31417,0.20665,0.80765,0.92902,0.89099,0.9087,0.75118,0.29228,0.17779,0.81905,0.000863116,0.000863116,0.000863116
402,5789,0.3289,0.21009,0.80792,0.96983,0.89792,0.91009,0.75167,0.29373,0.1806,0.81792,0.000861701,0.000861701,0.000861701
403,5803.59,0.32687,0.20896,0.80788,0.90801,0.92698,0.92534,0.74436,0.29454,0.17945,0.81747,0.000860287,0.000860287,0.000860287
404,5819.51,0.32044,0.20437,0.80673,0.93868,0.90535,0.9406,0.75609,0.29299,0.17689,0.81854,0.000858872,0.000858872,0.000858872
405,5834.19,0.32105,0.21053,0.80396,0.95352,0.88864,0.91445,0.75091,0.2926,0.17977,0.8189,0.000857457,0.000857457,0.000857457
406,5849.2,0.31912,0.20839,0.8078,0.90923,0.93002,0.93805,0.75018,0.29268,0.17735,0.81931,0.000856042,0.000856042,0.000856042
407,5863.95,0.32378,0.20527,0.80756,0.89422,0.9555,0.94288,0.75826,0.29614,0.18075,0.81842,0.000854628,0.000854628,0.000854628
408,5879.75,0.33324,0.21304,0.80793,0.913,0.94808,0.94116,0.75779,0.29723,0.18234,0.81925,0.000853213,0.000853213,0.000853213
409,5894.5,0.32989,0.21129,0.80689,0.90426,0.95535,0.94225,0.76491,0.29857,0.18125,0.81981,0.000851798,0.000851798,0.000851798
410,5909.17,0.32805,0.21123,0.80797,0.92569,0.94843,0.95968,0.76048,0.2942,0.18065,0.8186,0.000850384,0.000850384,0.000850384
411,5923.71,0.32579,0.21095,0.80474,0.92083,0.93424,0.94236,0.76769,0.28923,0.17985,0.81718,0.000848969,0.000848969,0.000848969
412,5939.66,0.32231,0.20431,0.80825,0.92932,0.93459,0.95103,0.76931,0.28925,0.17525,0.81638,0.000847554,0.000847554,0.000847554
413,5954.62,0.31612,0.20392,0.80475,0.95809,0.91988,0.95031,0.77063,0.28917,0.17921,0.81761,0.000846139,0.000846139,0.000846139
414,5969.58,0.32229,0.21156,0.80595,0.95375,0.90778,0.92789,0.75579,0.29338,0.17855,0.81783,0.000844725,0.000844725,0.000844725
415,5984.45,0.31598,0.20552,0.80561,0.95587,0.90938,0.94306,0.7545,0.29051,0.18021,0.81712,0.00084331,0.00084331,0.00084331
416,6000.02,0.31795,0.20193,0.80663,0.96189,0.93326,0.9655,0.7558,0.29007,0.17633,0.81815,0.000841895,0.000841895,0.000841895
417,6014.68,0.31804,0.20991,0.80188,0.96027,0.93417,0.96043,0.75798,0.28863,0.17696,0.81714,0.000840481,0.000840481,0.000840481
418,6030,0.32141,0.20398,0.80638,0.9405,0.92069,0.94353,0.76313,0.29084,0.17696,0.81764,0.000839066,0.000839066,0.000839066
419,6045.07,0.31969,0.20388,0.80843,0.95289,0.91841,0.944,0.75929,0.29392,0.17591,0.81895,0.000837651,0.000837651,0.000837651
420,6060.59,0.32251,0.20642,0.80861,0.96289,0.92528,0.9539,0.75698,0.29172,0.17474,0.81843,0.000836237,0.000836237,0.000836237
421,6075.3,0.3282,0.20523,0.80833,0.95597,0.91866,0.94961,0.75082,0.29244,0.17543,0.81974,0.000834822,0.000834822,0.000834822
422,6090.42,0.32338,0.20768,0.80532,0.94853,0.91143,0.94307,0.75087,0.2903,0.17588,0.81916,0.000833407,0.000833407,0.000833407
423,6105.64,0.32635,0.21066,0.80933,0.95109,0.91639,0.93321,0.74571,0.2887,0.17666,0.81936,0.000831992,0.000831992,0.000831992
424,6121.41,0.31714,0.20144,0.80684,0.89079,0.94116,0.93306,0.75891,0.28696,0.17645,0.81916,0.000830578,0.000830578,0.000830578
425,6136.35,0.31799,0.20645,0.80339,0.88768,0.93424,0.9176,0.76137,0.28432,0.17459,0.81691,0.000829163,0.000829163,0.000829163
426,6151.29,0.31179,0.20567,0.80273,0.93733,0.88326,0.91961,0.75439,0.28058,0.17386,0.81713,0.000827748,0.000827748,0.000827748
427,6166.94,0.31329,0.20286,0.80683,0.93258,0.89827,0.91441,0.76604,0.28594,0.17475,0.8176,0.000826334,0.000826334,0.000826334
428,6183,0.3174,0.20477,0.80915,0.93424,0.8897,0.92271,0.76126,0.28636,0.17417,0.8175,0.000824919,0.000824919,0.000824919
429,6201.14,0.31444,0.20339,0.80335,0.91447,0.905,0.91855,0.75198,0.28488,0.17392,0.81828,0.000823504,0.000823504,0.000823504
430,6216.21,0.31185,0.19961,0.80604,0.93513,0.91087,0.93454,0.75886,0.28403,0.17409,0.81763,0.000822089,0.000822089,0.000822089
431,6232.14,0.31433,0.20601,0.80249,0.94079,0.93008,0.94922,0.75946,0.29089,0.17471,0.81762,0.000820675,0.000820675,0.000820675
432,6247.04,0.31984,0.20466,0.8038,0.94175,0.91988,0.94101,0.76195,0.28955,0.17578,0.81817,0.00081926,0.00081926,0.00081926
433,6262.1,0.32086,0.20635,0.80532,0.94874,0.91384,0.9511,0.757,0.28783,0.17306,0.81811,0.000817845,0.000817845,0.000817845
434,6277.1,0.30978,0.1977,0.80366,0.94634,0.91848,0.94764,0.7561,0.28508,0.17034,0.81831,0.000816431,0.000816431,0.000816431
435,6292.98,0.30903,0.19956,0.80413,0.95728,0.90728,0.94572,0.76287,0.28473,0.17111,0.81782,0.000815016,0.000815016,0.000815016
436,6308.13,0.30994,0.20025,0.80225,0.95199,0.92686,0.95769,0.7539,0.28606,0.17286,0.81973,0.000813601,0.000813601,0.000813601
437,6322.87,0.31634,0.20445,0.80406,0.9345,0.93402,0.95666,0.76036,0.2881,0.17543,0.81941,0.000812186,0.000812186,0.000812186
438,6337.88,0.30792,0.20118,0.80287,0.92541,0.93182,0.94729,0.76104,0.28706,0.17301,0.81907,0.000810772,0.000810772,0.000810772
439,6353.4,0.31802,0.20008,0.80647,0.93443,0.92609,0.94805,0.76266,0.29179,0.1743,0.81827,0.000809357,0.000809357,0.000809357
440,6368.58,0.31699,0.20221,0.80608,0.92806,0.93387,0.96043,0.76059,0.29038,0.17417,0.81907,0.000807942,0.000807942,0.000807942
441,6383.5,0.31323,0.20022,0.8084,0.91848,0.93347,0.9511,0.75979,0.28698,0.17445,0.8185,0.000806528,0.000806528,0.000806528
442,6398.5,0.30938,0.19882,0.80253,0.87566,0.94134,0.92175,0.75946,0.28942,0.1749,0.82032,0.000805113,0.000805113,0.000805113
443,6414.52,0.30651,0.19902,0.79984,0.91025,0.93394,0.95081,0.76262,0.28593,0.17383,0.81993,0.000803698,0.000803698,0.000803698
444,6429.37,0.31218,0.20478,0.80564,0.9119,0.92601,0.94591,0.7551,0.28352,0.1736,0.82172,0.000802283,0.000802283,0.000802283
445,6443.97,0.30919,0.20577,0.80409,0.91044,0.92653,0.93254,0.75692,0.28829,0.17527,0.82254,0.000800869,0.000800869,0.000800869
446,6458.91,0.30938,0.20524,0.80587,0.93306,0.92572,0.95142,0.7674,0.28211,0.17334,0.8214,0.000799454,0.000799454,0.000799454
447,6474.46,0.3181,0.20678,0.80761,0.91986,0.93974,0.95856,0.77132,0.28885,0.17582,0.81982,0.000798039,0.000798039,0.000798039
448,6489.64,0.31497,0.20132,0.80464,0.91201,0.91971,0.93378,0.7702,0.28777,0.17562,0.81943,0.000796625,0.000796625,0.000796625
449,6504.93,0.31811,0.21092,0.80499,0.93172,0.91227,0.92303,0.77216,0.28627,0.17282,0.81952,0.00079521,0.00079521,0.00079521
450,6519.08,0.31024,0.19882,0.8059,0.95676,0.89757,0.93185,0.77381,0.2856,0.17368,0.82056,0.000793795,0.000793795,0.000793795
451,6534.53,0.30925,0.2011,0.80513,0.94873,0.91216,0.94808,0.76927,0.28579,0.17567,0.82003,0.00079238,0.00079238,0.00079238
452,6549.04,0.31538,0.20223,0.80763,0.92159,0.92133,0.93564,0.76089,0.28506,0.17747,0.8198,0.000790966,0.000790966,0.000790966
453,6563.92,0.3145,0.20139,0.80529,0.94511,0.89415,0.92674,0.75639,0.28797,0.18325,0.81932,0.000789551,0.000789551,0.000789551
454,6578.72,0.3147,0.20177,0.80596,0.90327,0.9361,0.94223,0.76424,0.28783,0.1783,0.81941,0.000788136,0.000788136,0.000788136
455,6594.54,0.31721,0.2015,0.80566,0.91064,0.93359,0.93712,0.76104,0.28287,0.17559,0.81943,0.000786722,0.000786722,0.000786722
456,6609.25,0.31556,0.20245,0.80592,0.89416,0.91953,0.9295,0.75875,0.28473,0.17943,0.82026,0.000785307,0.000785307,0.000785307
457,6624.03,0.31896,0.20081,0.80485,0.90821,0.93401,0.94431,0.76299,0.28472,0.17871,0.82043,0.000783892,0.000783892,0.000783892
458,6640.15,0.31275,0.19711,0.80772,0.91272,0.92598,0.93019,0.76689,0.28504,0.17647,0.82064,0.000782478,0.000782478,0.000782478
459,6657.49,0.30679,0.20088,0.80497,0.91969,0.91792,0.94156,0.77181,0.28605,0.17804,0.81915,0.000781063,0.000781063,0.000781063
460,6672.77,0.31078,0.20071,0.80439,0.92237,0.93939,0.95319,0.77373,0.28401,0.17755,0.8189,0.000779648,0.000779648,0.000779648
461,6688.39,0.31682,0.20274,0.80762,0.91023,0.90447,0.9157,0.75865,0.28825,0.18071,0.82071,0.000778233,0.000778233,0.000778233
462,6702.93,0.31282,0.20879,0.80563,0.91544,0.91014,0.91968,0.76363,0.28656,0.17866,0.82157,0.000776819,0.000776819,0.000776819
463,6718.77,0.3178,0.20561,0.80777,0.91494,0.91396,0.9309,0.77454,0.2888,0.17942,0.82118,0.000775404,0.000775404,0.000775404
464,6733.42,0.31499,0.20519,0.80396,0.93826,0.92572,0.95198,0.77595,0.2872,0.18033,0.82005,0.000773989,0.000773989,0.000773989
465,6748.54,0.3137,0.19947,0.806,0.92979,0.925,0.94396,0.77194,0.28455,0.17771,0.81932,0.000772575,0.000772575,0.000772575
466,6763.55,0.30987,0.19769,0.80201,0.92099,0.91854,0.93985,0.76816,0.28327,0.17499,0.81889,0.00077116,0.00077116,0.00077116
467,6779.54,0.30847,0.19724,0.80358,0.93363,0.92523,0.95384,0.77889,0.28162,0.17292,0.81649,0.000769745,0.000769745,0.000769745
468,6794.18,0.30918,0.19886,0.80633,0.90879,0.89706,0.92502,0.75487,0.28243,0.1762,0.81691,0.00076833,0.00076833,0.00076833
469,6809.09,0.30984,0.20125,0.80493,0.9497,0.8703,0.9054,0.74927,0.28547,0.17423,0.81784,0.000766916,0.000766916,0.000766916
470,6824.01,0.31382,0.20472,0.8046,0.89498,0.94825,0.93818,0.76126,0.28131,0.17441,0.81668,0.000765501,0.000765501,0.000765501
471,6840.03,0.30855,0.20002,0.80582,0.92028,0.93373,0.94681,0.75717,0.28077,0.17289,0.8171,0.000764086,0.000764086,0.000764086
472,6855.05,0.30506,0.19776,0.80237,0.88792,0.94151,0.92923,0.76911,0.27829,0.1715,0.81674,0.000762672,0.000762672,0.000762672
473,6870.52,0.30958,0.19685,0.80537,0.89406,0.94121,0.92822,0.76339,0.28265,0.17355,0.81781,0.000761257,0.000761257,0.000761257
474,6886.54,0.30527,0.1984,0.80414,0.89724,0.95543,0.95273,0.77114,0.28374,0.17469,0.81799,0.000759842,0.000759842,0.000759842
475,6901.99,0.30884,0.19778,0.80322,0.90083,0.94116,0.93068,0.76803,0.28442,0.17276,0.81781,0.000758427,0.000758427,0.000758427
476,6916.69,0.31184,0.20062,0.80565,0.91934,0.93199,0.94474,0.76849,0.28637,0.17421,0.81881,0.000757013,0.000757013,0.000757013
477,6931.63,0.31314,0.20111,0.80333,0.92647,0.93138,0.94759,0.76788,0.28444,0.17356,0.81755,0.000755598,0.000755598,0.000755598
478,6947.05,0.31841,0.20135,0.80374,0.91936,0.92901,0.94794,0.76245,0.28291,0.1724,0.81804,0.000754183,0.000754183,0.000754183
479,6962.54,0.31323,0.1979,0.80218,0.92319,0.91929,0.94954,0.76947,0.2852,0.17351,0.81908,0.000752769,0.000752769,0.000752769
480,6977.28,0.30511,0.19689,0.80212,0.92855,0.91805,0.94826,0.76789,0.2856,0.17043,0.81972,0.000751354,0.000751354,0.000751354
481,6992.54,0.30628,0.20058,0.80283,0.93043,0.91227,0.94697,0.76376,0.28238,0.17049,0.8193,0.000749939,0.000749939,0.000749939
482,7008.01,0.30281,0.19975,0.80432,0.89402,0.95894,0.94489,0.76534,0.28289,0.1743,0.81917,0.000748524,0.000748524,0.000748524
483,7022.87,0.30197,0.19675,0.80053,0.93063,0.91151,0.94893,0.76209,0.2794,0.17044,0.81768,0.00074711,0.00074711,0.00074711
484,7037.84,0.30774,0.20721,0.80455,0.90846,0.92141,0.94591,0.76567,0.27955,0.17161,0.81645,0.000745695,0.000745695,0.000745695
485,7052.76,0.30395,0.20125,0.80187,0.90912,0.92053,0.93693,0.75847,0.28309,0.17284,0.81676,0.00074428,0.00074428,0.00074428
486,7068.3,0.30872,0.20049,0.80355,0.90692,0.92705,0.93527,0.76668,0.28012,0.16809,0.81669,0.000742866,0.000742866,0.000742866
487,7083.73,0.30719,0.19466,0.80458,0.93765,0.93683,0.95235,0.77542,0.28054,0.16789,0.81733,0.000741451,0.000741451,0.000741451
488,7098.34,0.30181,0.19484,0.80152,0.9421,0.93284,0.94986,0.76529,0.28157,0.16912,0.8182,0.000740036,0.000740036,0.000740036
489,7113.09,0.30774,0.19784,0.80458,0.93087,0.93325,0.94983,0.76576,0.27927,0.16868,0.81709,0.000738622,0.000738622,0.000738622
490,7128.99,0.30268,0.19322,0.80195,0.94651,0.93555,0.95685,0.76635,0.27624,0.16749,0.81698,0.000737207,0.000737207,0.000737207
491,7144.35,0.31279,0.19889,0.80715,0.94459,0.94014,0.96329,0.76479,0.2829,0.16687,0.81723,0.000735792,0.000735792,0.000735792
492,7159.17,0.31476,0.20532,0.80522,0.94807,0.93297,0.94878,0.76305,0.28133,0.16717,0.81714,0.000734377,0.000734377,0.000734377
493,7173.97,0.30465,0.1946,0.80385,0.94172,0.92664,0.94954,0.76488,0.28133,0.16571,0.81772,0.000732963,0.000732963,0.000732963
494,7189.54,0.30405,0.19703,0.80189,0.94768,0.93302,0.95342,0.77433,0.27938,0.16878,0.81755,0.000731548,0.000731548,0.000731548
495,7204.56,0.3014,0.19477,0.8042,0.93604,0.93019,0.94581,0.77791,0.27583,0.16505,0.81815,0.000730133,0.000730133,0.000730133
496,7219.21,0.30253,0.19559,0.80222,0.93485,0.92675,0.94607,0.76293,0.28193,0.16535,0.81959,0.000728719,0.000728719,0.000728719
497,7234.7,0.30676,0.19665,0.80528,0.9559,0.94048,0.96541,0.76878,0.28107,0.16618,0.8194,0.000727304,0.000727304,0.000727304
498,7250.74,0.3072,0.19938,0.80528,0.9633,0.94069,0.9655,0.77643,0.28282,0.16762,0.81853,0.000725889,0.000725889,0.000725889
499,7265.72,0.30369,0.19349,0.80452,0.93596,0.92677,0.93598,0.76513,0.28005,0.1669,0.8183,0.000724474,0.000724474,0.000724474
500,7280.71,0.30039,0.19117,0.80296,0.93592,0.93377,0.95035,0.76376,0.28029,0.16825,0.81677,0.00072306,0.00072306,0.00072306
501,7295.61,0.29985,0.19221,0.80348,0.9367,0.93302,0.94855,0.76852,0.28085,0.16893,0.81822,0.000721645,0.000721645,0.000721645
502,7311.45,0.30277,0.19678,0.80469,0.93976,0.92552,0.94781,0.76113,0.28181,0.16927,0.818,0.00072023,0.00072023,0.00072023
503,7326.27,0.30658,0.19777,0.80348,0.94093,0.92198,0.94333,0.75311,0.28272,0.17314,0.81856,0.000718816,0.000718816,0.000718816
504,7344.79,0.29317,0.19344,0.80105,0.92069,0.96261,0.95129,0.75892,0.28229,0.17302,0.82003,0.000717401,0.000717401,0.000717401
505,7363.94,0.30252,0.19462,0.80299,0.90299,0.96971,0.95191,0.76242,0.28087,0.17213,0.82024,0.000715986,0.000715986,0.000715986
506,7382.84,0.30575,0.19873,0.80078,0.9086,0.97627,0.96145,0.76575,0.28125,0.17195,0.82069,0.000714571,0.000714571,0.000714571
507,7399.88,0.29955,0.1931,0.80326,0.92089,0.97629,0.96849,0.78182,0.27782,0.17026,0.81928,0.000713157,0.000713157,0.000713157
508,7417.73,0.30697,0.19805,0.80308,0.93678,0.92571,0.95334,0.77487,0.28317,0.1715,0.82183,0.000711742,0.000711742,0.000711742
509,7436.07,0.30011,0.19843,0.80082,0.94052,0.93338,0.95693,0.77746,0.27971,0.16951,0.82141,0.000710327,0.000710327,0.000710327
510,7453.22,0.29768,0.19365,0.80018,0.94954,0.92456,0.94756,0.77334,0.27677,0.16789,0.8198,0.000708913,0.000708913,0.000708913
511,7470.54,0.29654,0.18931,0.80015,0.93774,0.92529,0.95189,0.78074,0.27972,0.16558,0.81844,0.000707498,0.000707498,0.000707498
512,7487.86,0.29881,0.19766,0.80036,0.95106,0.91604,0.95416,0.77703,0.27956,0.165,0.81811,0.000706083,0.000706083,0.000706083
513,7503.6,0.30012,0.19117,0.8033,0.94094,0.92583,0.95875,0.7767,0.28031,0.1675,0.8186,0.000704668,0.000704668,0.000704668
514,7519.44,0.29551,0.19262,0.80181,0.94305,0.93284,0.96011,0.77251,0.28357,0.17161,0.81972,0.000703254,0.000703254,0.000703254
515,7535.17,0.30179,0.19365,0.80371,0.92996,0.92684,0.95779,0.77261,0.28607,0.17066,0.81993,0.000701839,0.000701839,0.000701839
516,7551.91,0.30465,0.19477,0.80156,0.92102,0.91968,0.94349,0.75845,0.28159,0.1702,0.81897,0.000700424,0.000700424,0.000700424
517,7567.97,0.30497,0.19336,0.80135,0.92464,0.92698,0.94715,0.76192,0.2822,0.16907,0.81866,0.00069901,0.00069901,0.00069901
518,7584.15,0.312,0.20236,0.80568,0.92538,0.9267,0.95099,0.75663,0.28228,0.16883,0.81974,0.000697595,0.000697595,0.000697595
519,7599.64,0.30675,0.20234,0.80595,0.9329,0.9185,0.93529,0.77009,0.28075,0.16675,0.81883,0.00069618,0.00069618,0.00069618
520,7616.7,0.30517,0.1991,0.80502,0.91757,0.93863,0.95407,0.77772,0.2828,0.16731,0.819,0.000694766,0.000694766,0.000694766
521,7632.16,0.30519,0.19554,0.80491,0.94771,0.94056,0.96797,0.77157,0.27927,0.16343,0.81949,0.000693351,0.000693351,0.000693351
522,7648.3,0.30069,0.19912,0.80296,0.95887,0.94524,0.96778,0.78381,0.28029,0.16497,0.82011,0.000691936,0.000691936,0.000691936
523,7664.39,0.30524,0.19409,0.80665,0.9354,0.96971,0.96824,0.77837,0.28178,0.16404,0.82007,0.000690521,0.000690521,0.000690521
524,7681.21,0.30466,0.19376,0.80429,0.93664,0.97661,0.97557,0.7747,0.27889,0.16395,0.81991,0.000689107,0.000689107,0.000689107
525,7697.15,0.30389,0.19466,0.80339,0.91189,0.95529,0.94578,0.76881,0.28021,0.16603,0.81969,0.000687692,0.000687692,0.000687692
526,7713.34,0.29802,0.1956,0.79893,0.94807,0.95412,0.97766,0.78308,0.28081,0.16774,0.81826,0.000686277,0.000686277,0.000686277
527,7729.93,0.29973,0.19247,0.80406,0.91002,0.96307,0.96467,0.77813,0.28054,0.16682,0.81712,0.000684863,0.000684863,0.000684863
528,7746.06,0.29549,0.19363,0.80223,0.9206,0.96279,0.96289,0.77089,0.27813,0.1654,0.81682,0.000683448,0.000683448,0.000683448
529,7761.7,0.30047,0.19766,0.80285,0.90606,0.90911,0.9104,0.75995,0.27765,0.16488,0.81764,0.000682033,0.000682033,0.000682033
530,7777.59,0.30477,0.19522,0.80498,0.91452,0.92668,0.92561,0.76604,0.28161,0.16779,0.81795,0.000680618,0.000680618,0.000680618
531,7794.65,0.30183,0.19399,0.80714,0.90967,0.91897,0.91903,0.76462,0.28039,0.16867,0.81778,0.000679204,0.000679204,0.000679204
532,7809.51,0.30087,0.19088,0.80144,0.91628,0.91987,0.92904,0.7718,0.28054,0.16831,0.81822,0.000677789,0.000677789,0.000677789
533,7824.5,0.29501,0.19104,0.80296,0.94484,0.9478,0.95881,0.77564,0.27882,0.16693,0.81801,0.000676374,0.000676374,0.000676374
534,7839.34,0.30581,0.19461,0.80435,0.94784,0.95406,0.97615,0.78421,0.27792,0.1663,0.81802,0.00067496,0.00067496,0.00067496
535,7855.35,0.29606,0.19768,0.8012,0.94259,0.94697,0.97396,0.78218,0.28187,0.1689,0.81857,0.000673545,0.000673545,0.000673545
536,7870.83,0.29977,0.1931,0.80385,0.94286,0.95396,0.97355,0.78051,0.28133,0.1684,0.81794,0.00067213,0.00067213,0.00067213
537,7886.55,0.29666,0.1932,0.80165,0.94597,0.95395,0.97324,0.78646,0.2793,0.16646,0.81759,0.000670715,0.000670715,0.000670715
538,7901.76,0.28644,0.18653,0.79961,0.95506,0.95834,0.98052,0.79356,0.27957,0.1663,0.81736,0.000669301,0.000669301,0.000669301
539,7918.38,0.29787,0.19249,0.80205,0.91959,0.96936,0.97934,0.78515,0.27803,0.1677,0.81812,0.000667886,0.000667886,0.000667886
540,7933.26,0.2951,0.18957,0.80223,0.91586,0.99081,0.97894,0.78287,0.27712,0.1666,0.81822,0.000666471,0.000666471,0.000666471
541,7948.54,0.29378,0.19103,0.80248,0.93265,0.9696,0.97933,0.79323,0.27616,0.16816,0.81806,0.000665057,0.000665057,0.000665057
542,7964.2,0.30164,0.19307,0.8029,0.93152,0.99108,0.98179,0.79344,0.27694,0.16836,0.81828,0.000663642,0.000663642,0.000663642
543,7980.89,0.29834,0.19259,0.80071,0.91748,0.97383,0.96643,0.78699,0.27721,0.17001,0.81849,0.000662227,0.000662227,0.000662227
544,7996.13,0.29965,0.19157,0.80232,0.91838,0.98192,0.97417,0.78957,0.27778,0.169,0.81951,0.000660812,0.000660812,0.000660812
545,8011.07,0.29792,0.19194,0.80301,0.92009,0.98371,0.97405,0.79254,0.2788,0.16948,0.81991,0.000659398,0.000659398,0.000659398
546,8026.69,0.30279,0.19353,0.80883,0.92734,0.9765,0.97324,0.79307,0.27625,0.16752,0.81877,0.000657983,0.000657983,0.000657983
547,8042.64,0.30233,0.19138,0.80567,0.93684,0.97655,0.97063,0.78509,0.27414,0.16775,0.81773,0.000656568,0.000656568,0.000656568
548,8057.48,0.29691,0.19181,0.80185,0.92513,0.97592,0.97233,0.78623,0.27718,0.17149,0.81765,0.000655154,0.000655154,0.000655154
549,8072.57,0.30169,0.19364,0.80047,0.93168,0.96189,0.96738,0.77837,0.27644,0.17111,0.81788,0.000653739,0.000653739,0.000653739
550,8088.2,0.29821,0.19346,0.8012,0.94721,0.94285,0.96734,0.77702,0.27737,0.16895,0.81871,0.000652324,0.000652324,0.000652324
551,8103.57,0.29926,0.19093,0.80506,0.93802,0.93836,0.9526,0.77551,0.2771,0.165,0.81986,0.000650909,0.000650909,0.000650909
552,8118.98,0.29487,0.19181,0.80358,0.9601,0.93896,0.96515,0.77558,0.27711,0.16618,0.82025,0.000649495,0.000649495,0.000649495
553,8134.24,0.29617,0.19203,0.80246,0.95563,0.90999,0.95971,0.77659,0.2765,0.16749,0.81983,0.00064808,0.00064808,0.00064808
