epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
361,3284.4,0.5179,0.27646,0.85743,0.98767,0.99689,0.99478,0.87957,0.57721,0.25899,0.88596,0.000919704,0.000919704,0.000919704
362,3291.91,0.52287,0.28591,0.85036,0.98378,0.99379,0.99456,0.88443,0.57304,0.25964,0.88375,0.00091829,0.00091829,0.00091829
363,3299.47,0.52642,0.28024,0.84954,0.99065,0.98684,0.9944,0.88951,0.57372,0.25966,0.8847,0.000916875,0.000916875,0.000916875
364,3307.07,0.51683,0.2805,0.84408,0.99065,0.9869,0.9942,0.88556,0.5763,0.25717,0.88518,0.00091546,0.00091546,0.00091546
365,3314.86,0.49337,0.27977,0.84508,0.99065,0.98678,0.99437,0.8848,0.57916,0.25858,0.88512,0.000914046,0.000914046,0.000914046
366,3321.74,0.51677,0.27675,0.8437,0.99375,0.98821,0.99475,0.88622,0.57174,0.25253,0.88377,0.000912631,0.000912631,0.000912631
367,3329.1,0.50377,0.27495,0.84439,0.98677,1,0.99478,0.88773,0.56935,0.25162,0.88279,0.000911216,0.000911216,0.000911216
368,3334.33,0.54898,0.2991,0.857,0.99075,0.99803,0.99481,0.88643,0.58249,0.25659,0.88203,0.000909801,0.000909801,0.000909801
369,3342.85,0.51403,0.2795,0.84646,0.99076,0.99928,0.99484,0.88776,0.57103,0.25345,0.88145,0.000908387,0.000908387,0.000908387
370,3351.52,0.50093,0.27904,0.83999,0.99687,0.99001,0.99494,0.88777,0.56967,0.2483,0.88533,0.000906972,0.000906972,0.000906972
371,3359.82,0.4899,0.27618,0.83579,0.99377,0.99063,0.99484,0.88155,0.56631,0.25129,0.88374,0.000905557,0.000905557,0.000905557
372,3366.58,0.52789,0.28348,0.85205,0.99376,0.98977,0.99387,0.88363,0.56426,0.25415,0.88307,0.000904143,0.000904143,0.000904143
373,3374.42,0.54482,0.29396,0.85892,0.99373,0.98494,0.99387,0.88314,0.56071,0.25461,0.88381,0.000902728,0.000902728,0.000902728
374,3382.72,0.51967,0.29135,0.8532,0.99072,0.99501,0.99434,0.88156,0.57003,0.25561,0.88646,0.000901313,0.000901313,0.000901313
375,3390.12,0.48791,0.26755,0.83461,0.99377,0.99018,0.99466,0.88687,0.569,0.24926,0.88549,0.000899898,0.000899898,0.000899898
376,3398.28,0.54516,0.29949,0.8579,0.99972,0.98758,0.99491,0.88709,0.57041,0.25229,0.88618,0.000898484,0.000898484,0.000898484
377,3405.99,0.50669,0.2772,0.84131,0.99894,0.98758,0.99491,0.88884,0.56264,0.24877,0.88293,0.000897069,0.000897069,0.000897069
378,3413.97,0.51862,0.27438,0.84798,0.9891,0.99689,0.99491,0.88714,0.55622,0.25116,0.88163,0.000895654,0.000895654,0.000895654
379,3420.73,0.51403,0.28282,0.84982,0.98894,0.99689,0.99484,0.88457,0.56505,0.25072,0.88313,0.00089424,0.00089424,0.00089424
380,3428.52,0.49591,0.27314,0.84336,0.99375,0.98759,0.99472,0.88371,0.56942,0.2538,0.88363,0.000892825,0.000892825,0.000892825
381,3436.02,0.51298,0.2801,0.84796,0.99067,0.98961,0.99459,0.88679,0.56358,0.25348,0.88221,0.00089141,0.00089141,0.00089141
382,3443.57,0.52514,0.28352,0.8457,0.98897,0.99379,0.99456,0.88708,0.56603,0.25269,0.88624,0.000889995,0.000889995,0.000889995
383,3451.55,0.51037,0.27241,0.8495,0.98808,0.99379,0.99456,0.8843,0.5726,0.25804,0.89155,0.000888581,0.000888581,0.000888581
384,3460.3,0.5186,0.28116,0.83808,0.98664,0.99379,0.99459,0.88084,0.58246,0.25865,0.89865,0.000887166,0.000887166,0.000887166
385,3467.41,0.50074,0.27938,0.85092,0.99065,0.98735,0.99453,0.88082,0.57668,0.25768,0.89575,0.000885751,0.000885751,0.000885751
386,3475.45,0.4963,0.27691,0.84189,0.98032,1,0.99427,0.88403,0.56907,0.25862,0.88733,0.000884337,0.000884337,0.000884337
387,3482.98,0.51536,0.28048,0.84725,0.97934,0.99689,0.99424,0.8823,0.56957,0.25748,0.88838,0.000882922,0.000882922,0.000882922
388,3490.8,0.52977,0.28514,0.84777,0.99106,0.98447,0.99424,0.88518,0.57896,0.25894,0.8869,0.000881507,0.000881507,0.000881507
389,3498.9,0.50042,0.28036,0.84267,0.99063,0.9854,0.99414,0.88446,0.56712,0.25291,0.88143,0.000880093,0.000880093,0.000880093
390,3506.13,0.51274,0.27836,0.84284,0.9798,0.99689,0.99401,0.88088,0.56418,0.2485,0.88164,0.000878678,0.000878678,0.000878678
391,3513.69,0.51533,0.27559,0.84718,0.98071,0.99689,0.99396,0.88052,0.57658,0.25657,0.88602,0.000877263,0.000877263,0.000877263
392,3521.6,0.54651,0.28891,0.85302,0.98246,0.99689,0.99389,0.87692,0.58187,0.25837,0.88774,0.000875848,0.000875848,0.000875848
393,3528.47,0.53482,0.2883,0.85507,0.98297,0.99689,0.99398,0.88502,0.56701,0.2539,0.88239,0.000874434,0.000874434,0.000874434
394,3535.39,0.53505,0.28225,0.85053,0.98466,0.99675,0.9942,0.88395,0.56393,0.2519,0.88104,0.000873019,0.000873019,0.000873019
395,3543.02,0.48625,0.26518,0.84515,0.98466,0.99664,0.99417,0.88385,0.56719,0.25062,0.88319,0.000871604,0.000871604,0.000871604
396,3550.1,0.53943,0.28913,0.85785,0.99268,0.99379,0.99418,0.88164,0.57095,0.25567,0.88548,0.00087019,0.00087019,0.00087019
397,3556.29,0.50508,0.27665,0.84726,0.993,0.99379,0.99425,0.88378,0.56389,0.25049,0.88252,0.000868775,0.000868775,0.000868775
398,3564.56,0.51842,0.27592,0.84714,0.99265,0.99379,0.99434,0.88437,0.55629,0.24616,0.88234,0.00086736,0.00086736,0.00086736
399,3571.98,0.47927,0.26241,0.84165,0.9901,0.99379,0.99436,0.88298,0.55619,0.24689,0.88309,0.000865945,0.000865945,0.000865945
400,3580.22,0.48959,0.27127,0.83408,0.98616,0.99379,0.9942,0.8833,0.56209,0.25328,0.88405,0.000864531,0.000864531,0.000864531
401,3587.76,0.52428,0.27938,0.85272,0.98762,0.99063,0.99423,0.88437,0.55697,0.25104,0.88335,0.000863116,0.000863116,0.000863116
402,3595.16,0.49895,0.27205,0.84891,0.9876,0.98977,0.99413,0.88602,0.56048,0.25093,0.88186,0.000861701,0.000861701,0.000861701
403,3602.32,0.48931,0.26461,0.8363,0.98464,0.99551,0.99413,0.88636,0.56501,0.25418,0.88473,0.000860287,0.000860287,0.000860287
404,3610.69,0.47731,0.26612,0.84237,0.99378,0.99309,0.99436,0.87421,0.59874,0.26237,0.89531,0.000858872,0.000858872,0.000858872
405,3618.38,0.49668,0.27525,0.84063,0.99072,0.9947,0.99449,0.88014,0.58278,0.25673,0.8929,0.000857457,0.000857457,0.000857457
406,3625.32,0.52017,0.2787,0.84981,0.98776,0.99068,0.99459,0.88785,0.55495,0.24929,0.88367,0.000856042,0.000856042,0.000856042
407,3634.4,0.49951,0.27873,0.8404,0.981,0.99689,0.99453,0.88889,0.5536,0.25057,0.88217,0.000854628,0.000854628,0.000854628
408,3642.34,0.51558,0.27949,0.84059,0.98764,0.99244,0.9945,0.88811,0.55301,0.25254,0.87997,0.000853213,0.000853213,0.000853213
409,3648.85,0.50339,0.27705,0.85553,0.98592,0.99379,0.99456,0.88618,0.55574,0.25224,0.88036,0.000851798,0.000851798,0.000851798
410,3657.07,0.50124,0.27751,0.84281,0.99248,0.99379,0.99472,0.8854,0.5634,0.25412,0.8843,0.000850384,0.000850384,0.000850384
411,3664.45,0.5101,0.27345,0.84933,0.9938,0.99586,0.99478,0.88404,0.57206,0.25544,0.88759,0.000848969,0.000848969,0.000848969
412,3672.2,0.50467,0.27717,0.83869,0.99423,0.99689,0.99484,0.88551,0.56623,0.24814,0.88798,0.000847554,0.000847554,0.000847554
413,3679.85,0.52747,0.29015,0.85652,0.99588,1,0.99481,0.88512,0.56666,0.24923,0.88657,0.000846139,0.000846139,0.000846139
414,3686.99,0.49984,0.27023,0.85221,0.99049,1,0.99475,0.88884,0.56491,0.25154,0.88257,0.000844725,0.000844725,0.000844725
415,3694.2,0.48268,0.27149,0.84591,0.98681,1,0.99469,0.89164,0.55735,0.24955,0.87921,0.00084331,0.00084331,0.00084331
416,3702.45,0.52903,0.29013,0.85199,0.98771,0.99849,0.99459,0.89462,0.557,0.25078,0.87809,0.000841895,0.000841895,0.000841895
417,3710.8,0.50267,0.27603,0.84302,0.98534,1,0.99453,0.89439,0.55668,0.24954,0.87931,0.000840481,0.000840481,0.000840481
418,3717.57,0.48492,0.2691,0.84701,0.98767,0.99491,0.99459,0.89043,0.5592,0.24712,0.88184,0.000839066,0.000839066,0.000839066
419,3724.57,0.50505,0.27039,0.85261,0.99687,0.99058,0.99478,0.88813,0.56576,0.2506,0.88481,0.000837651,0.000837651,0.000837651
420,3732.69,0.50848,0.27267,0.84229,0.99687,0.98914,0.99491,0.88435,0.58407,0.26087,0.88854,0.000836237,0.000836237,0.000836237
421,3740.52,0.50213,0.27505,0.84863,0.99052,0.99689,0.99487,0.88745,0.58387,0.25883,0.88784,0.000834822,0.000834822,0.000834822
422,3748.59,0.49762,0.27649,0.84466,0.99376,0.98974,0.99488,0.88394,0.57183,0.2553,0.88492,0.000833407,0.000833407,0.000833407
423,3755.94,0.51139,0.29223,0.84334,0.99375,0.98807,0.99488,0.88685,0.56982,0.25488,0.88652,0.000831992,0.000831992,0.000831992
424,3764.14,0.48985,0.27203,0.84802,0.99067,0.98975,0.99481,0.88411,0.5704,0.25277,0.88873,0.000830578,0.000830578,0.000830578
425,3771.35,0.50673,0.27324,0.84493,0.98768,0.99586,0.99475,0.88341,0.568,0.25182,0.88919,0.000829163,0.000829163,0.000829163
426,3779.13,0.50088,0.27991,0.83808,0.99068,0.99083,0.99487,0.88324,0.56384,0.25298,0.88926,0.000827748,0.000827748,0.000827748
427,3787,0.50199,0.27288,0.83776,0.99025,0.99379,0.99491,0.88672,0.56514,0.25257,0.8915,0.000826334,0.000826334,0.000826334
428,3794.92,0.50835,0.28755,0.84438,0.99019,0.99379,0.99491,0.88604,0.56883,0.25249,0.89338,0.000824919,0.000824919,0.000824919
429,3802.52,0.50561,0.27458,0.83897,0.99058,0.99379,0.99491,0.88731,0.56758,0.24909,0.89201,0.000823504,0.000823504,0.000823504
430,3810.35,0.50182,0.26462,0.84159,0.99688,0.99239,0.99488,0.89134,0.5677,0.25534,0.89212,0.000822089,0.000822089,0.000822089
431,3818.44,0.5489,0.30188,0.86316,0.99496,0.99068,0.99487,0.88894,0.57008,0.25628,0.89291,0.000820675,0.000820675,0.000820675
432,3826.57,0.47051,0.25539,0.83802,0.99028,0.99689,0.99481,0.89342,0.55911,0.25673,0.88938,0.00081926,0.00081926,0.00081926
433,3833.66,0.52017,0.27787,0.84789,0.99026,0.99689,0.99478,0.89405,0.56497,0.25839,0.89062,0.000817845,0.000817845,0.000817845
434,3841.64,0.4735,0.26375,0.82924,0.99028,0.99689,0.99466,0.88772,0.57408,0.25719,0.89557,0.000816431,0.000816431,0.000816431
435,3848.56,0.48706,0.26008,0.84397,0.98925,0.99689,0.99453,0.88772,0.57718,0.25686,0.89639,0.000815016,0.000815016,0.000815016
436,3856.12,0.48858,0.27866,0.8417,0.99068,0.99062,0.99437,0.88685,0.56457,0.25598,0.89292,0.000813601,0.000813601,0.000813601
437,3863.35,0.50793,0.27126,0.83163,0.99068,0.98996,0.99437,0.88804,0.56532,0.2585,0.89311,0.000812186,0.000812186,0.000812186
438,3870.61,0.47473,0.26329,0.83674,0.98668,0.99689,0.99453,0.88492,0.57024,0.25942,0.89304,0.000810772,0.000810772,0.000810772
439,3878.46,0.5081,0.27426,0.8489,0.98468,0.99379,0.99459,0.8857,0.56496,0.26115,0.88781,0.000809357,0.000809357,0.000809357
440,3885.5,0.48473,0.27331,0.84867,0.98955,0.99379,0.99453,0.88467,0.55104,0.2546,0.88315,0.000807942,0.000807942,0.000807942
441,3893.64,0.47908,0.25978,0.84103,0.9894,0.99379,0.99443,0.88382,0.55418,0.25469,0.88459,0.000806528,0.000806528,0.000806528
442,3901.22,0.46251,0.26159,0.8453,0.9903,0.99379,0.9944,0.88302,0.56965,0.2613,0.89013,0.000805113,0.000805113,0.000805113
443,3908.46,0.51172,0.28165,0.84622,0.98996,0.99379,0.9944,0.88327,0.57021,0.26129,0.89179,0.000803698,0.000803698,0.000803698
444,3915.59,0.48743,0.26514,0.83934,0.99071,0.99344,0.99411,0.88432,0.57062,0.26574,0.89255,0.000802283,0.000802283,0.000802283
445,3924.05,0.47911,0.26563,0.85086,0.98809,0.99068,0.99374,0.88614,0.56343,0.26174,0.89226,0.000800869,0.000800869,0.000800869
446,3931.78,0.49884,0.27148,0.85047,0.98979,0.99068,0.99366,0.88202,0.5619,0.26337,0.89186,0.000799454,0.000799454,0.000799454
447,3941,0.489,0.2699,0.84279,0.98458,0.99161,0.99362,0.88403,0.56215,0.26201,0.8909,0.000798039,0.000798039,0.000798039
448,3948.17,0.49126,0.2699,0.84837,0.98761,0.99054,0.99381,0.88397,0.56219,0.26189,0.89023,0.000796625,0.000796625,0.000796625
449,3955.3,0.50314,0.27728,0.84092,0.98711,0.99068,0.99417,0.88272,0.56365,0.26133,0.89197,0.00079521,0.00079521,0.00079521
450,3960.35,0.46625,0.26261,0.83494,0.98765,0.99312,0.99437,0.88004,0.56962,0.2574,0.89441,0.000793795,0.000793795,0.000793795
451,3968.01,0.4904,0.27027,0.8341,0.98765,0.99308,0.99447,0.88325,0.56722,0.25579,0.89335,0.00079238,0.00079238,0.00079238
452,3975.78,0.50002,0.26726,0.83891,0.99008,0.99068,0.99453,0.88471,0.56441,0.2527,0.88774,0.000790966,0.000790966,0.000790966
453,3983.56,0.51333,0.2759,0.84429,0.99063,0.98549,0.99456,0.88452,0.56289,0.25303,0.88461,0.000789551,0.000789551,0.000789551
454,3991.78,0.49646,0.26948,0.84286,0.9789,0.99689,0.99456,0.88364,0.56392,0.2488,0.88403,0.000788136,0.000788136,0.000788136
455,3999.59,0.49675,0.27486,0.84142,0.99603,0.98447,0.99456,0.88553,0.56783,0.25103,0.88508,0.000786722,0.000786722,0.000786722
456,4007.29,0.4984,0.28125,0.84947,0.9803,0.99379,0.99431,0.88376,0.56773,0.25778,0.8871,0.000785307,0.000785307,0.000785307
457,4014.62,0.46431,0.26959,0.82548,0.97824,0.99689,0.99418,0.88313,0.56835,0.26043,0.88819,0.000783892,0.000783892,0.000783892
458,4021.92,0.48104,0.27123,0.84127,0.99064,0.98629,0.99405,0.88384,0.56999,0.25714,0.89026,0.000782478,0.000782478,0.000782478
459,4028.9,0.49836,0.27841,0.85316,0.99065,0.9866,0.99415,0.88556,0.56659,0.25191,0.88924,0.000781063,0.000781063,0.000781063
460,4036.49,0.4925,0.26337,0.84708,0.98106,0.99689,0.99431,0.88515,0.56249,0.24814,0.88894,0.000779648,0.000779648,0.000779648
461,4044.89,0.48246,0.2801,0.83977,0.99071,0.99306,0.99437,0.88392,0.56122,0.24869,0.88927,0.000778233,0.000778233,0.000778233
462,4052.95,0.49951,0.27675,0.83943,0.99032,0.99689,0.9943,0.88729,0.5605,0.24943,0.88587,0.000776819,0.000776819,0.000776819
463,4060.95,0.48845,0.26639,0.84924,0.98991,0.99689,0.9943,0.88705,0.55345,0.25056,0.88233,0.000775404,0.000775404,0.000775404
464,4068.17,0.50028,0.27473,0.85277,0.98946,0.99689,0.99418,0.88336,0.55519,0.25102,0.88048,0.000773989,0.000773989,0.000773989
465,4076.27,0.52858,0.27926,0.84744,0.98865,0.99689,0.99418,0.88353,0.55783,0.2494,0.88211,0.000772575,0.000772575,0.000772575
466,4084.14,0.49254,0.27535,0.8378,0.98768,0.99608,0.99434,0.88497,0.56102,0.25169,0.88533,0.00077116,0.00077116,0.00077116
467,4091.89,0.51129,0.28398,0.84508,0.98488,0.99379,0.9945,0.88672,0.55812,0.25025,0.88565,0.000769745,0.000769745,0.000769745
468,4099.52,0.49436,0.27329,0.84131,0.98764,0.99263,0.9945,0.89121,0.55875,0.25253,0.88438,0.00076833,0.00076833,0.00076833
469,4107.48,0.4776,0.26234,0.8322,0.98764,0.9927,0.99456,0.88647,0.56958,0.25536,0.88615,0.000766916,0.000766916,0.000766916
470,4114.74,0.48621,0.26804,0.8388,0.98853,0.99068,0.99443,0.88282,0.57326,0.25671,0.88729,0.000765501,0.000765501,0.000765501
471,4122.16,0.50191,0.27856,0.8381,0.98812,0.99068,0.99443,0.88714,0.56467,0.25869,0.88479,0.000764086,0.000764086,0.000764086
472,4129.09,0.47244,0.2651,0.83198,0.98582,0.99379,0.99437,0.88528,0.56121,0.25493,0.88347,0.000762672,0.000762672,0.000762672
473,4136.8,0.49178,0.27087,0.83292,0.98764,0.99295,0.99449,0.88635,0.56197,0.25388,0.88604,0.000761257,0.000761257,0.000761257
474,4144.28,0.47044,0.26117,0.84056,0.9849,0.99068,0.99462,0.88414,0.56421,0.25552,0.8891,0.000759842,0.000759842,0.000759842
475,4152.2,0.46833,0.25901,0.82858,0.98543,0.99068,0.99462,0.8842,0.56236,0.2565,0.88779,0.000758427,0.000758427,0.000758427
476,4160.06,0.48728,0.26246,0.84094,0.98346,0.99379,0.99453,0.8823,0.56906,0.26133,0.88768,0.000757013,0.000757013,0.000757013
477,4167.36,0.49431,0.26869,0.84443,0.9842,0.99379,0.9945,0.88095,0.5712,0.2617,0.88762,0.000755598,0.000755598,0.000755598
478,4174.95,0.48852,0.26719,0.84095,0.97863,0.99689,0.99443,0.88411,0.56974,0.26066,0.88651,0.000754183,0.000754183,0.000754183
479,4182.31,0.50928,0.27506,0.84,0.97845,0.99689,0.99437,0.8866,0.56782,0.25818,0.88594,0.000752769,0.000752769,0.000752769
480,4190.79,0.45654,0.2574,0.83423,0.97822,0.99689,0.9944,0.88246,0.5709,0.26261,0.88455,0.000751354,0.000751354,0.000751354
481,4198.12,0.5176,0.27459,0.84764,0.98453,0.9885,0.99437,0.88524,0.56365,0.25664,0.88254,0.000749939,0.000749939,0.000749939
482,4207.16,0.50145,0.26996,0.84951,0.98162,0.99526,0.9943,0.88435,0.55704,0.2495,0.88093,0.000748524,0.000748524,0.000748524
483,4212.38,0.49312,0.27452,0.84634,0.98163,0.99575,0.9943,0.88377,0.5613,0.25281,0.88401,0.00074711,0.00074711,0.00074711
484,4219.82,0.48943,0.26775,0.83321,0.98763,0.99219,0.99426,0.88221,0.56822,0.25138,0.88836,0.000745695,0.000745695,0.000745695
485,4228.55,0.4581,0.25902,0.83744,0.98764,0.99267,0.99423,0.88256,0.56228,0.24782,0.88744,0.00074428,0.00074428,0.00074428
486,4236.4,0.47462,0.26047,0.83702,0.98488,0.99068,0.9943,0.88508,0.56285,0.25401,0.88884,0.000742866,0.000742866,0.000742866
487,4243.71,0.48312,0.2626,0.83343,0.98347,0.99068,0.99433,0.88289,0.5675,0.25314,0.88979,0.000741451,0.000741451,0.000741451
488,4252.35,0.48703,0.26862,0.84125,0.98155,0.99068,0.99424,0.88852,0.56438,0.25964,0.88926,0.000740036,0.000740036,0.000740036
489,4260.37,0.48797,0.26554,0.84264,0.98155,0.99158,0.99427,0.88841,0.55992,0.2558,0.88827,0.000738622,0.000738622,0.000738622
490,4268.37,0.48994,0.26704,0.84178,0.98236,0.99068,0.99424,0.88671,0.56937,0.25754,0.88876,0.000737207,0.000737207,0.000737207
491,4275.91,0.48442,0.26245,0.83919,0.98458,0.99158,0.99421,0.88502,0.5668,0.25699,0.88973,0.000735792,0.000735792,0.000735792
492,4283.64,0.47381,0.25789,0.83433,0.98502,0.98447,0.99411,0.88189,0.56748,0.25335,0.88997,0.000734377,0.000734377,0.000734377
493,4291.17,0.47213,0.25872,0.83983,0.98756,0.98654,0.99414,0.88459,0.56346,0.25235,0.88912,0.000732963,0.000732963,0.000732963
494,4300.15,0.49225,0.26904,0.84181,0.99269,0.98447,0.99424,0.88246,0.56238,0.25585,0.88777,0.000731548,0.000731548,0.000731548
495,4307.58,0.47067,0.26499,0.83382,0.99374,0.98675,0.99434,0.88699,0.56416,0.25702,0.88773,0.000730133,0.000730133,0.000730133
496,4316.57,0.47934,0.26309,0.83504,0.99065,0.98726,0.99453,0.8902,0.5561,0.25409,0.88698,0.000728719,0.000728719,0.000728719
497,4323.32,0.45529,0.25626,0.83656,0.99065,0.98705,0.99463,0.8912,0.55878,0.25095,0.88856,0.000727304,0.000727304,0.000727304
498,4330.58,0.49319,0.27693,0.85223,0.99376,0.98847,0.99481,0.88764,0.57437,0.25259,0.89494,0.000725889,0.000725889,0.000725889
499,4337.83,0.46573,0.25738,0.83852,0.99376,0.98958,0.99469,0.88792,0.57319,0.25687,0.89365,0.000724474,0.000724474,0.000724474
500,4345.68,0.49184,0.26603,0.84786,0.99353,0.99068,0.99383,0.88849,0.56634,0.25231,0.8918,0.00072306,0.00072306,0.00072306
501,4353.66,0.45299,0.25137,0.84307,0.99379,0.99319,0.99347,0.88432,0.57161,0.25406,0.89351,0.000721645,0.000721645,0.000721645
502,4361.31,0.47073,0.26316,0.83098,0.99377,0.9902,0.9935,0.88322,0.58619,0.25768,0.89689,0.00072023,0.00072023,0.00072023
503,4368.99,0.45092,0.24821,0.83137,0.98462,0.99387,0.99365,0.884,0.58037,0.25469,0.89596,0.000718816,0.000718816,0.000718816
504,4377.02,0.46141,0.25195,0.83326,0.99327,0.98758,0.99389,0.88483,0.56423,0.251,0.89303,0.000717401,0.000717401,0.000717401
505,4384.75,0.49117,0.26882,0.84141,0.9816,0.99395,0.99396,0.88374,0.56283,0.25121,0.89191,0.000715986,0.000715986,0.000715986
506,4392.37,0.49531,0.27193,0.8362,0.98157,0.99689,0.99421,0.88569,0.56156,0.25519,0.8908,0.000714571,0.000714571,0.000714571
507,4401.14,0.48637,0.27264,0.83963,0.98188,0.99689,0.99427,0.88784,0.55956,0.25359,0.89105,0.000713157,0.000713157,0.000713157
508,4409.41,0.48174,0.26779,0.83994,0.98448,0.99689,0.9945,0.88915,0.56128,0.25284,0.89097,0.000711742,0.000711742,0.000711742
509,4416.95,0.48669,0.27192,0.8516,0.98465,0.99614,0.99446,0.88833,0.56078,0.25233,0.88905,0.000710327,0.000710327,0.000710327
510,4425.86,0.51643,0.28405,0.84954,0.9786,0.99426,0.994,0.88815,0.55839,0.25411,0.88555,0.000708913,0.000708913,0.000708913
511,4433.94,0.45702,0.25284,0.83337,0.98454,0.9887,0.99383,0.88912,0.56055,0.25423,0.8853,0.000707498,0.000707498,0.000707498
512,4441.26,0.4869,0.26329,0.84318,0.98733,0.98758,0.99385,0.88874,0.55916,0.25504,0.88546,0.000706083,0.000706083,0.000706083
513,4448.72,0.45465,0.25872,0.84026,0.9913,0.98447,0.99396,0.88808,0.56018,0.25511,0.88691,0.000704668,0.000704668,0.000704668
514,4455.49,0.47334,0.26691,0.84956,0.99372,0.98352,0.99412,0.88394,0.57021,0.25757,0.8964,0.000703254,0.000703254,0.000703254
515,4462.74,0.46637,0.25653,0.84118,0.9774,0.99689,0.99411,0.88242,0.5717,0.25802,0.89921,0.000701839,0.000701839,0.000701839
516,4470.28,0.4955,0.26719,0.83998,0.97727,0.99689,0.99414,0.88191,0.57906,0.25737,0.90094,0.000700424,0.000700424,0.000700424
